,Unnamed: 0,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
0,19,"[150.90473176079712, -33.645762483942384]",20.965,0.654,860.0,43.0,3155.84,687.363,Jump_4,2.70114,05:00:00,71,"[151.2094, -33.7008]","[318.9375, 370.0625, 301.6875, 181.875, 122.375, 38.1875, 28.1875, 58.0, 91.625, 110.375, 169.375]","[198.3625, 141.3125, 202.8938, 155.775, 91.2938, 33.9312, 19.0188, 40.1688, 58.3563, 93.9625, 118.1875]","['05:00:00', '05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00']","[[-33.727173, 150.82013], [-33.727295, 150.85254], [-33.763367, 150.9065], [-33.790466, 150.93884], [-33.826477, 150.97125], [-33.853516, 150.9928], [-33.47589, 151.34955], [-33.502808, 151.38196], [-33.88965, 151.13354], [-33.9256, 151.14435], [-33.943604, 151.20941]]",10311.0,5.0,0.1138,2021-10-14 05:00:00
1,20,"[151.17464829761906, -33.6631087547619]",25.169,0.211,369.0,51.0,1244.768,707.018,Jump_5,2.08113,05:24:00,71,"[151.2094, -33.7008]","[38.1875, 28.1875, 58.0, 91.625, 110.375, 169.375, 164.125, 70.1875, 39.6875, 56.4375]","[33.9312, 19.0188, 40.1625, 53.6875, 88.925, 100.4688, 99.9375, 42.4125, 27.275, 48.75]","['05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00']","[[-33.853516, 150.9928], [-33.47589, 151.34955], [-33.502808, 151.38196], [-33.88965, 151.13354], [-33.9256, 151.14435], [-33.943604, 151.20941], [-33.59253, 151.50092], [-33.619385, 151.54419], [-33.637268, 151.59827], [-33.664124, 151.6308]]",10280.0,36.0,0.1135,2021-10-14 05:24:00
2,21,"[151.31752203780067, -33.88367023024057]",21.448,0.201,260.0,31.0,883.933,440.628,Jump_6,3.63702,05:56:00,54,"[151.2263, -34.0148]","['NaN', 'NaN', 57.0625, 47.6875, 58.5, 33.875, 18.375, 'NaN', 32.375, 34.9375]","['NaN', 'NaN', 47.9062, 36.5188, 42.475, 30.3438, 17.775, 'NaN', 28.5625, 26.8125]","['06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00', '06:40:00', '06:45:00']","['NaN', 'NaN', [-33.672424, 151.62616], [-33.69922, 151.6695], [-33.726074, 151.71289], [-33.75287, 151.75629], [-33.77063, 151.79968], 'NaN', [-33.420837, 150.90308], [-33.753967, 151.2804]]",10304.0,-57.0,0.1137,2021-10-14 05:56:00
3,22,"[150.90473176079712, -33.645762483942384]",20.965,0.654,860.0,43.0,3155.84,687.363,Jump_1,2.70114,05:00:00,71,"[151.2094, -33.7008]","[318.9375, 370.0625, 301.6875, 181.875, 122.375, 38.1875, 28.1875, 58.0, 91.625, 110.375, 169.375]","[198.3625, 141.3125, 202.8938, 155.775, 91.2938, 33.9312, 19.0188, 40.1688, 58.3563, 93.9625, 118.1875]","['05:00:00', '05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00']","[[-33.727173, 150.82013], [-33.727295, 150.85254], [-33.763367, 150.9065], [-33.790466, 150.93884], [-33.826477, 150.97125], [-33.853516, 150.9928], [-33.47589, 151.34955], [-33.502808, 151.38196], [-33.88965, 151.13354], [-33.9256, 151.14435], [-33.943604, 151.20941]]",10311.0,5.0,0.1138,2021-10-14 05:00:00
4,23,"[151.17464829761906, -33.6631087547619]",25.169,0.211,369.0,51.0,1244.768,707.018,Jump_2,2.08113,05:24:00,71,"[151.2094, -33.7008]","[38.1875, 28.1875, 58.0, 91.625, 110.375, 169.375, 164.125, 70.1875, 39.6875, 56.4375]","[33.9312, 19.0188, 40.1625, 53.6875, 88.925, 100.4688, 99.9375, 42.4125, 27.275, 48.75]","['05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00']","[[-33.853516, 150.9928], [-33.47589, 151.34955], [-33.502808, 151.38196], [-33.88965, 151.13354], [-33.9256, 151.14435], [-33.943604, 151.20941], [-33.59253, 151.50092], [-33.619385, 151.54419], [-33.637268, 151.59827], [-33.664124, 151.6308]]",10280.0,36.0,0.1135,2021-10-14 05:24:00
5,24,"[151.31752203780067, -33.88367023024057]",21.448,0.201,260.0,31.0,883.933,440.628,Jump_3,3.63702,05:56:00,54,"[151.2263, -34.0148]","['NaN', 'NaN', 57.0625, 47.6875, 58.5, 33.875, 18.375, 'NaN', 32.375, 34.9375]","['NaN', 'NaN', 47.9062, 36.5188, 42.475, 30.3438, 17.775, 'NaN', 28.5625, 26.8125]","['06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00', '06:40:00', '06:45:00']","['NaN', 'NaN', [-33.672424, 151.62616], [-33.69922, 151.6695], [-33.726074, 151.71289], [-33.75287, 151.75629], [-33.77063, 151.79968], 'NaN', [-33.420837, 150.90308], [-33.753967, 151.2804]]",10304.0,-57.0,0.1137,2021-10-14 05:56:00
6,25,"[151.69404596985825, -33.84278140425535]",31.128,0.185,504.0,60.0,2112.051,1033.348,Jump_6,27.70106,09:08:00,54,"[151.2263, -34.0148]","[241.0625, 278.8125, 284.5, 124.75, 102.5625, 61.5, 25.5625, 33.6875, 31.375, 22.25]","[158.3375, 173.3312, 110.875, 72.9375, 73.4688, 45.125, 22.5625, 27.925, 22.0125, 19.3125]","['09:10:00', '09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00']","[[-33.58252, 151.60413], [-33.609436, 151.63666], [-33.645264, 151.68], [-33.67206, 151.72339], [-34.101807, 152.07343], [-33.716614, 151.82092], [-33.752502, 151.83203], [-33.788147, 151.89722], [-33.815063, 151.9082], [-33.859802, 151.9519]]",10197.0,50.0,0.1125,2021-10-14 09:08:00
7,26,"[150.90473176079712, -33.645762483942384]",20.965,0.654,860.0,43.0,3155.84,687.363,Jump_1,2.70114,05:00:00,71,"[151.2094, -33.7008]","[318.9375, 370.0625, 301.6875, 181.875, 122.375, 38.1875, 28.1875, 58.0, 91.625, 110.375, 169.375]","[198.3625, 141.3125, 202.8938, 155.775, 91.2938, 33.9312, 19.0188, 40.1688, 58.3563, 93.9625, 118.1875]","['05:00:00', '05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00']","[[-33.727173, 150.82013], [-33.727295, 150.85254], [-33.763367, 150.9065], [-33.790466, 150.93884], [-33.826477, 150.97125], [-33.853516, 150.9928], [-33.47589, 151.34955], [-33.502808, 151.38196], [-33.88965, 151.13354], [-33.9256, 151.14435], [-33.943604, 151.20941]]",10311.0,5.0,0.1138,2021-10-14 05:00:00
8,27,"[151.17464829761906, -33.6631087547619]",25.169,0.211,369.0,51.0,1244.768,707.018,Jump_2,2.08113,05:24:00,71,"[151.2094, -33.7008]","[38.1875, 28.1875, 58.0, 91.625, 110.375, 169.375, 164.125, 70.1875, 39.6875, 56.4375]","[33.9312, 19.0188, 40.1625, 53.6875, 88.925, 100.4688, 99.9375, 42.4125, 27.275, 48.75]","['05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00']","[[-33.853516, 150.9928], [-33.47589, 151.34955], [-33.502808, 151.38196], [-33.88965, 151.13354], [-33.9256, 151.14435], [-33.943604, 151.20941], [-33.59253, 151.50092], [-33.619385, 151.54419], [-33.637268, 151.59827], [-33.664124, 151.6308]]",10280.0,36.0,0.1135,2021-10-14 05:24:00
9,28,"[151.31752203780067, -33.88367023024057]",21.448,0.201,260.0,31.0,883.933,440.628,Jump_3,3.63702,05:56:00,54,"[151.2263, -34.0148]","['NaN', 'NaN', 57.0625, 47.6875, 58.5, 33.875, 18.375, 'NaN', 32.375, 34.9375]","['NaN', 'NaN', 47.9062, 36.5188, 42.475, 30.3438, 17.775, 'NaN', 28.5625, 26.8125]","['06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00', '06:40:00', '06:45:00']","['NaN', 'NaN', [-33.672424, 151.62616], [-33.69922, 151.6695], [-33.726074, 151.71289], [-33.75287, 151.75629], [-33.77063, 151.79968], 'NaN', [-33.420837, 150.90308], [-33.753967, 151.2804]]",10304.0,-57.0,0.1137,2021-10-14 05:56:00
10,29,"[151.69404596985825, -33.84278140425535]",31.128,0.185,504.0,60.0,2112.051,1033.348,Jump_0,20.11725,09:08:00,54,"[151.2263, -34.0148]","[241.0625, 278.8125, 284.5, 124.75, 102.5625, 61.5, 25.5625, 33.6875, 31.375, 22.25]","[158.3375, 173.3312, 110.875, 72.9375, 73.4688, 45.125, 22.5625, 27.925, 22.0125, 19.3125]","['09:10:00', '09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00']","[[-33.58252, 151.60413], [-33.609436, 151.63666], [-33.645264, 151.68], [-33.67206, 151.72339], [-34.101807, 152.07343], [-33.716614, 151.82092], [-33.752502, 151.83203], [-33.788147, 151.89722], [-33.815063, 151.9082], [-33.859802, 151.9519]]",10197.0,50.0,0.1125,2021-10-14 09:08:00
11,30,"[150.77365765310074, -33.71990534883724]",13.494,0.902,483.0,33.0,2050.658,526.2,Jump_0,17.80161,04:50:00,71,"[151.2094, -33.7008]","[441.625, 324.8125, 318.9375, 370.0625, 301.6875, 181.875, 122.375, 38.1875, 21.8125, 40.1875, 91.625]","[222.8875, 203.7625, 198.3625, 141.5938, 204.875, 155.775, 91.6312, 34.025, 18.45, 29.8125, 60.5688]","['04:50:00', '04:55:00', '05:00:00', '05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00']","[[-33.718018, 150.76611], [-33.71808, 150.78772], [-33.727173, 150.82013], [-33.727295, 150.85254], [-33.763367, 150.9065], [-33.790466, 150.93884], [-33.826477, 150.97125], [-33.853516, 150.9928], [-33.87152, 151.03607], [-33.86261, 151.10107], [-33.88965, 151.13354]]",10232.0,84.0,0.1129,2021-10-14 04:50:00
12,31,"[151.17464829761906, -33.6631087547619]",25.169,0.211,369.0,51.0,1244.768,707.018,Jump_1,2.08113,05:24:00,71,"[151.2094, -33.7008]","[38.1875, 28.1875, 58.0, 91.625, 110.375, 169.375, 164.125, 70.1875, 39.6875, 56.4375]","[33.9312, 19.0188, 40.1625, 53.6875, 88.925, 100.4688, 99.9375, 42.4125, 27.275, 48.75]","['05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00']","[[-33.853516, 150.9928], [-33.47589, 151.34955], [-33.502808, 151.38196], [-33.88965, 151.13354], [-33.9256, 151.14435], [-33.943604, 151.20941], [-33.59253, 151.50092], [-33.619385, 151.54419], [-33.637268, 151.59827], [-33.664124, 151.6308]]",10280.0,36.0,0.1135,2021-10-14 05:24:00
13,32,"[151.31752203780067, -33.88367023024057]",21.448,0.201,260.0,31.0,883.933,440.628,Jump_2,3.63702,05:56:00,54,"[151.2263, -34.0148]","['NaN', 'NaN', 57.0625, 47.6875, 58.5, 33.875, 18.375, 'NaN', 32.375, 34.9375]","['NaN', 'NaN', 47.9062, 36.5188, 42.475, 30.3438, 17.775, 'NaN', 28.5625, 26.8125]","['06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00', '06:40:00', '06:45:00']","['NaN', 'NaN', [-33.672424, 151.62616], [-33.69922, 151.6695], [-33.726074, 151.71289], [-33.75287, 151.75629], [-33.77063, 151.79968], 'NaN', [-33.420837, 150.90308], [-33.753967, 151.2804]]",10304.0,-57.0,0.1137,2021-10-14 05:56:00
14,33,"[151.69404596985825, -33.84278140425535]",31.128,0.185,504.0,60.0,2112.051,1033.348,Jump_6,27.70106,09:08:00,54,"[151.2263, -34.0148]","[241.0625, 278.8125, 284.5, 124.75, 102.5625, 61.5, 25.5625, 33.6875, 31.375, 22.25]","[158.3375, 173.3312, 110.875, 72.9375, 73.4688, 45.125, 22.5625, 27.925, 22.0125, 19.3125]","['09:10:00', '09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00']","[[-33.58252, 151.60413], [-33.609436, 151.63666], [-33.645264, 151.68], [-33.67206, 151.72339], [-34.101807, 152.07343], [-33.716614, 151.82092], [-33.752502, 151.83203], [-33.788147, 151.89722], [-33.815063, 151.9082], [-33.859802, 151.9519]]",10197.0,50.0,0.1125,2021-10-14 09:08:00
15,34,"[150.90473176079712, -33.645762483942384]",20.965,0.654,860.0,43.0,3155.84,687.363,Jump_6,2.70114,05:00:00,71,"[151.2094, -33.7008]","[318.9375, 370.0625, 301.6875, 181.875, 122.375, 38.1875, 28.1875, 58.0, 91.625, 110.375, 169.375]","[198.3625, 141.3125, 202.8938, 155.775, 91.2938, 33.9312, 19.0188, 40.1688, 58.3563, 93.9625, 118.1875]","['05:00:00', '05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00']","[[-33.727173, 150.82013], [-33.727295, 150.85254], [-33.763367, 150.9065], [-33.790466, 150.93884], [-33.826477, 150.97125], [-33.853516, 150.9928], [-33.47589, 151.34955], [-33.502808, 151.38196], [-33.88965, 151.13354], [-33.9256, 151.14435], [-33.943604, 151.20941]]",10311.0,5.0,0.1138,2021-10-14 05:00:00
16,35,"[151.17464829761906, -33.6631087547619]",25.169,0.211,369.0,51.0,1244.768,707.018,Jump_7,2.08113,05:24:00,71,"[151.2094, -33.7008]","[38.1875, 28.1875, 58.0, 91.625, 110.375, 169.375, 164.125, 70.1875, 39.6875, 56.4375]","[33.9312, 19.0188, 40.1625, 53.6875, 88.925, 100.4688, 99.9375, 42.4125, 27.275, 48.75]","['05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00']","[[-33.853516, 150.9928], [-33.47589, 151.34955], [-33.502808, 151.38196], [-33.88965, 151.13354], [-33.9256, 151.14435], [-33.943604, 151.20941], [-33.59253, 151.50092], [-33.619385, 151.54419], [-33.637268, 151.59827], [-33.664124, 151.6308]]",10280.0,36.0,0.1135,2021-10-14 05:24:00
17,36,"[151.31752203780067, -33.88367023024057]",21.448,0.201,260.0,31.0,883.933,440.628,Jump_8,3.63702,05:56:00,54,"[151.2263, -34.0148]","['NaN', 'NaN', 57.0625, 47.6875, 58.5, 33.875, 18.375, 'NaN', 32.375, 34.9375]","['NaN', 'NaN', 47.9062, 36.5188, 42.475, 30.3438, 17.775, 'NaN', 28.5625, 26.8125]","['06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00', '06:40:00', '06:45:00']","['NaN', 'NaN', [-33.672424, 151.62616], [-33.69922, 151.6695], [-33.726074, 151.71289], [-33.75287, 151.75629], [-33.77063, 151.79968], 'NaN', [-33.420837, 150.90308], [-33.753967, 151.2804]]",10304.0,-57.0,0.1137,2021-10-14 05:56:00
18,37,"[151.65004445093453, -33.92165003971962]",32.031,0.133,396.0,32.0,1377.686,673.599,Jump_0,55.52177,08:50:00,54,"[151.2263, -34.0148]","[155.375, 173.9375, 199.9375, 218.5625, 241.0625, 278.8125, 284.5, 124.75, 102.5625, 61.5, 25.5625]","[82.325, 84.3, 113.4375, 150.3625, 158.9625, 186.0625, 107.375, 72.9375, 72.6312, 42.5625, 22.125]","['08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00', '09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00']","[[-33.475037, 151.44196], [-33.49292, 151.4743], [-33.52881, 151.51758], [-33.555664, 151.57166], [-33.58252, 151.60413], [-33.609436, 151.63666], [-33.645264, 151.68], [-33.67206, 151.72339], [-34.101807, 152.07343], [-33.716614, 151.82092], [-33.752502, 151.83203]]",10284.0,-37.0,0.1135,2021-10-14 08:50:00
19,10,"[152.85041003870967, -26.308669716129028]",6.562,1.146,152.0,3.0,622.244,75.77,Jump_5,2.12508,05:30:00,8,"[152.5768, -25.9574]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 423.5625, 269.5625, 480.125, 427.25, 942.625, 918.5]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 247.65, 118.0, 225.875, 202.2687, 436.325, 413.7375]","['05:32:00', '05:37:00', '05:42:00', '05:47:00', '05:52:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-26.730835, 152.55664], [-26.182129, 152.7572], [-26.649902, 152.59692], [-26.622864, 152.61707], [-26.559937, 152.617], [-26.523987, 152.63708]]",11063.0,31.0,0.1221,2021-10-22 05:30:00
20,11,"[152.85849201333335, -26.260205906666677]",5.881,1.38,149.0,1.0,609.063,14.873,Jump_6,2.52485,05:42:00,8,"[152.5768, -25.9574]","['NaN', 'NaN', 'NaN', 423.5625, 269.5625, 480.125, 427.25, 942.625, 918.5, 894.625, 946.5625]","['NaN', 'NaN', 'NaN', 251.3188, 118.0, 225.875, 202.2687, 436.325, 413.7375, 364.4688, 431.75]","['05:42:00', '05:47:00', '05:52:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00']","['NaN', 'NaN', 'NaN', [-26.730835, 152.55664], [-26.182129, 152.7572], [-26.649902, 152.59692], [-26.622864, 152.61707], [-26.559937, 152.617], [-26.523987, 152.63708], [-26.523987, 152.617], [-26.479004, 152.63708]]",11036.0,58.0,0.1218,2021-10-22 05:42:00
21,12,"[152.7300062415171, -26.24014920758482]",22.803,0.307,439.0,62.0,2102.461,889.381,Jump_8,3.01263,06:38:00,8,"[152.5768, -25.9574]","[813.375, 1113.625, 647.6875, 488.75, 421.625, 425.6875, 366.9375, 259.25, 261.625, 583.6875]","[496.1125, 498.9125, 419.9875, 209.6438, 185.0, 206.975, 212.1625, 124.4375, 170.7312, 240.75]","['06:40:00', '06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00', '07:25:00']","[[-26.380066, 152.63702], [-26.36206, 152.64703], [-25.930176, 152.85681], [-25.91211, 152.87677], [-25.87616, 152.87665], [-25.831116, 152.9065], [-25.786133, 152.92639], [-25.74115, 152.92621], [-26.065247, 152.737], [-26.065186, 152.75702]]",11173.0,-79.0,0.1233,2021-10-22 06:38:00
22,13,"[152.78360405263157, -25.610398644736843]",7.48,0.432,64.0,12.0,296.268,351.368,Jump_9,3.01493,08:30:00,8,"[152.5768, -25.9574]","[61.375, 51.0, 36.4375, 39.5625, 63.1875, 107.125, 168.3125, 331.875, 314.3125, 179.875, 148.25]","[51.95, 43.0375, 31.175, 28.5625, 44.8, 83.6562, 117.6438, 207.3375, 235.35, 148.3625, 114.4375]","['08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00', '09:15:00', '09:20:00']","[[-25.552551, 152.78613], [-25.507568, 152.78607], [-25.453674, 152.76605], [-25.417664, 152.77594], [-25.372742, 152.74603], [-25.336731, 152.75592], [-25.29181, 152.74591], [-25.255798, 152.7558], [-25.210876, 152.75574], [-25.183838, 152.76562], [-25.138855, 152.7854]]",11231.0,-137.0,0.124,2021-10-22 08:30:00
23,14,"[153.45105103947375, -27.82123325375939]",4.857,7.179,528.0,4.0,1510.39,57.749,Jump_5,32.22556,02:38:00,66,"[153.24, -27.7178]","[146.625, 126.4375, 85.875, 57.5, 37.9375, 10.25, 21.4375, 17.375, 'NaN', 'NaN']","[110.8812, 91.7688, 71.2062, 47.5688, 29.7, 10.25, 19.5562, 17.0, 'NaN', 'NaN']","['02:40:00', '02:45:00', '02:50:00', '02:55:00', '03:00:00', '03:05:00', '03:10:00', '03:15:00', '03:20:00', '03:25:00']","[[-27.825562, 153.43323], [-27.825562, 153.43323], [-27.825562, 153.43323], [-27.798584, 153.46368], [-27.807556, 153.44336], [-27.816528, 153.46368], [-27.807556, 153.46368], [-27.798584, 153.46368], 'NaN', 'NaN']",10996.0,-12.0,0.1214,2021-10-22 02:38:00
24,15,"[152.85041003870967, -26.308669716129028]",6.562,1.146,152.0,3.0,622.244,75.77,Jump_7,2.12508,05:30:00,8,"[152.5768, -25.9574]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 423.5625, 269.5625, 480.125, 427.25, 942.625, 918.5]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 247.65, 118.0, 225.875, 202.2687, 436.325, 413.7375]","['05:32:00', '05:37:00', '05:42:00', '05:47:00', '05:52:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-26.730835, 152.55664], [-26.182129, 152.7572], [-26.649902, 152.59692], [-26.622864, 152.61707], [-26.559937, 152.617], [-26.523987, 152.63708]]",11063.0,31.0,0.1221,2021-10-22 05:30:00
25,16,"[152.85849201333335, -26.260205906666677]",5.881,1.38,149.0,1.0,609.063,14.873,Jump_8,2.52485,05:42:00,8,"[152.5768, -25.9574]","['NaN', 'NaN', 'NaN', 423.5625, 269.5625, 480.125, 427.25, 942.625, 918.5, 894.625, 946.5625]","['NaN', 'NaN', 'NaN', 251.3188, 118.0, 225.875, 202.2687, 436.325, 413.7375, 364.4688, 431.75]","['05:42:00', '05:47:00', '05:52:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00']","['NaN', 'NaN', 'NaN', [-26.730835, 152.55664], [-26.182129, 152.7572], [-26.649902, 152.59692], [-26.622864, 152.61707], [-26.559937, 152.617], [-26.523987, 152.63708], [-26.523987, 152.617], [-26.479004, 152.63708]]",11036.0,58.0,0.1218,2021-10-22 05:42:00
26,17,"[152.7300062415171, -26.24014920758482]",22.803,0.307,439.0,62.0,2102.461,889.381,Jump_10,3.01263,06:38:00,8,"[152.5768, -25.9574]","[813.375, 1113.625, 647.6875, 488.75, 421.625, 425.6875, 366.9375, 259.25, 261.625, 583.6875]","[496.1125, 498.9125, 419.9875, 209.6438, 185.0, 206.975, 212.1625, 124.4375, 170.7312, 240.75]","['06:40:00', '06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00', '07:25:00']","[[-26.380066, 152.63702], [-26.36206, 152.64703], [-25.930176, 152.85681], [-25.91211, 152.87677], [-25.87616, 152.87665], [-25.831116, 152.9065], [-25.786133, 152.92639], [-25.74115, 152.92621], [-26.065247, 152.737], [-26.065186, 152.75702]]",11173.0,-79.0,0.1233,2021-10-22 06:38:00
27,18,"[152.78360405263157, -25.610398644736843]",7.48,0.432,64.0,12.0,296.268,351.368,Jump_11,3.01493,08:30:00,8,"[152.5768, -25.9574]","[61.375, 51.0, 36.4375, 39.5625, 63.1875, 107.125, 168.3125, 331.875, 314.3125, 179.875, 148.25]","[51.95, 43.0375, 31.175, 28.5625, 44.8, 83.6562, 117.6438, 207.3375, 235.35, 148.3625, 114.4375]","['08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00', '09:05:00', '09:10:00', '09:15:00', '09:20:00']","[[-25.552551, 152.78613], [-25.507568, 152.78607], [-25.453674, 152.76605], [-25.417664, 152.77594], [-25.372742, 152.74603], [-25.336731, 152.75592], [-25.29181, 152.74591], [-25.255798, 152.7558], [-25.210876, 152.75574], [-25.183838, 152.76562], [-25.138855, 152.7854]]",11231.0,-137.0,0.124,2021-10-22 08:30:00
28,37,"[152.81650428169016, -26.180402112676056]",4.65,1.045,63.0,8.0,173.333,98.485,Jump_2,4.02807,05:00:00,8,"[152.5768, -25.9574]","[84.0, 92.875, 79.9375, 107.4375, 38.375, 55.0, 126.125, 16.75, 21.0, 12.5625, 'NaN']","[61.125, 63.6, 66.1625, 71.875, 30.825, 49.6875, 120.25, 16.5, 19.8375, 12.55, 'NaN']","['05:00:00', '05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00']","[[-26.15509, 152.79724], [-26.146057, 152.82727], [-26.137024, 152.8573], [-26.118958, 152.87726], [-26.118896, 152.91736], [-26.082947, 152.90723], [-26.073914, 152.92725], [-26.055908, 152.91718], [-26.055908, 152.9372], [-26.046814, 152.96716], 'NaN']",11054.0,40.0,0.122,2021-10-14 05:00:00
29,38,"[152.26891562686572, -25.989440283582084]",9.541,0.234,67.0,0.0,223.623,0.0,Jump_3,6.49143,05:58:00,8,"[152.5768, -25.9574]","[351.5, 118.5, 128.5625, 414.9375, 464.5625, 306.5625, 257.125, 139.25, 179.0625, 364.625]","[253.6813, 77.3375, 71.4062, 243.4688, 214.0875, 150.375, 126.4, 69.225, 86.0625, 227.8375]","['06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00', '06:40:00', '06:45:00']","[[-26.451721, 152.26544], [-26.487732, 152.30548], [-26.109985, 152.27637], [-26.137024, 152.31635], [-26.173035, 152.3363], [-26.200073, 152.37634], [-26.227112, 152.41638], [-26.182251, 152.59686], [-26.299133, 152.48651], [-26.32611, 152.52661]]",11162.0,-68.0,0.1232,2021-10-14 05:58:00
30,39,"[152.5402984524714, -26.271432980988585]",7.563,1.464,262.0,1.0,929.42,6.084,Jump_4,6.39767,06:42:00,8,"[152.5768, -25.9574]","[364.625, 481.875, 419.6875, 139.1875, 152.75, 337.875, 388.3125, 237.875, 311.625, 366.5]","[174.175, 204.4625, 197.4375, 86.1, 110.5875, 214.825, 228.575, 206.9125, 219.5625, 256.5625]","['06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00', '07:25:00', '07:30:00']","[[-26.32611, 152.52661], [-26.353088, 152.56677], [-26.380066, 152.60693], [-26.398071, 152.6471], [-26.424988, 152.67725], [-26.451965, 152.69733], [-26.478943, 152.72748], [-26.496887, 152.75769], [-26.523804, 152.78784], [-26.559753, 152.80804]]",11100.0,-6.0,0.1225,2021-10-14 06:42:00
31,40,"[152.71028814444435, -26.439621766666686]",4.735,2.556,179.0,1.0,671.072,3.502,Jump_5,2.4966,07:12:00,8,"[152.5768, -25.9574]","[388.3125, 237.875, 311.625, 366.5, 300.625, 449.5625, 355.1875, 252.1875, 251.25, 287.3125]","[226.925, 186.175, 199.8938, 256.5625, 236.675, 278.5, 223.9125, 188.425, 167.7438, 189.4813]","['07:15:00', '07:20:00', '07:25:00', '07:30:00', '07:35:00', '07:40:00', '07:45:00', '07:50:00', '07:55:00', '08:00:00']","[[-26.478943, 152.72748], [-26.496887, 152.75769], [-26.523804, 152.78784], [-26.559753, 152.80804], [-26.58667, 152.84833], [-26.613586, 152.88861], [-26.640503, 152.91888], [-26.67633, 152.95923], [-26.703247, 152.99957], [-26.730103, 153.0299]]",11059.0,35.0,0.1221,2021-10-14 07:12:00
